step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
2000,246.10812870661965,111.2127936056657,170.1,0.10663266705907881,-1.0009109423458575,-0.8942782765328884,1.8029199541658163,29.855943850617855,30.021375401251017,0.3993041653111577,25.468758339047433
4000,209.9372544332726,68.35222177913161,132.1,0.06518092443421483,-0.9998936698436737,-0.9347127464413643,2.419871939778328,82.548159740448,82.76094162940979,0.3010184268951416,104.6164125199318
6000,284.55710929159665,171.39982411198332,122.7,0.05775207145139575,-1.000026752114296,-0.9422746810615062,2.8787441521883013,136.48543446731568,136.73417979431153,0.27831539015471934,181.91692741394044
8000,16.66927221155812,3.1072036723031498,28.5,0.053650819927454,-1.0000902626514434,-0.9464394440054893,4.337970789790154,186.6389861755371,186.93978258514403,0.2632271886318922,307.74270033836365
10000,17.242642609054634,7.088998128887806,26.1,0.050469508439302445,-0.9999599212110043,-0.9494904142916203,4.969011692643166,232.4667255706787,232.72369776916503,0.24142475365102292,384.71035205078124
12000,2.8336813907251357,5.572136268000674,14.9,0.04798871104419231,-1.0000642196834086,-0.9520755101442337,5.6110599898099895,273.58412822723386,273.78702991485596,0.22969133844971656,493.65167182922363
14000,305.7996077743053,886.2047453596504,75.6,0.046217048672959206,-1.000096943050623,-0.953879896402359,6.104599413990974,310.71269499206545,310.89262785339355,0.2178206592351198,642.858178516388
16000,9.658688781224857,3.7125731112044082,20.4,0.04476006341911852,-0.9999596421718597,-0.9551995797753334,7.05645574772358,344.35207073974607,344.5272547607422,0.20606778233498335,710.7343487586975
18000,34.59772820413535,34.8901184641129,33.2,0.043526108095422386,-0.9999460547566413,-0.9564199469089508,7.39976971077919,374.97497496032713,375.1461201019287,0.1976168175265193,887.5114238510132
20000,18.49719326882072,28.955385907967482,24.3,0.042490645570680496,-1.0000778766572476,-0.9575872318744659,7.662240757822991,402.7324005584717,402.9051460723877,0.18981791714578866,872.3808101348877
22000,11.517160111232355,4.253006530151827,21.7,0.04148732971958816,-0.9999641846120357,-0.9584768559336663,8.324674714922905,427.7824090270996,427.9494125061035,0.1831698888577521,1001.342814376831
24000,40.869088700026694,53.23663017056182,37.4,0.040542010501027105,-0.9999938177168369,-0.9594518076777458,9.1812441573143,450.38111656188966,450.5470144042969,0.17586535577848553,1066.5875118637084
26000,44.63829784844421,33.64273304211412,38.3,0.03971867948956788,-0.9999799777269364,-0.9602612984180451,9.292452110171318,470.9481397857666,471.11603018188475,0.1723684252128005,1052.1341830215454
28000,14.825862771377377,4.629704846071141,23.6,0.039046566041186455,-0.9999685402214528,-0.9609219745695591,9.721784705638886,489.6461684112549,489.8144766082764,0.16788780649006366,1079.9477095870973
30000,67.09610892916433,76.79823981147949,45.9,0.03828582977969199,-0.9999460686445236,-0.961660239726305,10.26536972117424,506.2704508361816,506.4326900024414,0.16198801727220416,1197.2324514999389
32000,129.34917158923656,132.00365282804543,65.0,0.03774784553144127,-0.9999682623147964,-0.9622204166948796,10.876874879598617,521.4347563781738,521.5977570343017,0.15872912661358715,1317.9760860595702
34000,228.9921914600754,463.39665378118895,74.6,0.03729788581840694,-1.0000306359827518,-0.9627327512800693,12.055313555717468,535.076937713623,535.2435825500488,0.15607434469088913,1374.654136581421
36000,102.07694621086208,148.15052345116416,51.6,0.036816687046550216,-1.0000086736679077,-0.9631919869184494,11.570772418618203,547.5533690185547,547.7238067932129,0.15519538912922143,1225.135180595398
38000,182.12178461640403,165.56294740340115,77.8,0.03645496354438364,-1.000034626275301,-0.9635796630382538,11.677897535085679,558.831058013916,558.9987737121583,0.1529698690623045,1460.4763332824707
40000,1632.7548470440338,2361.567100396241,307.3,0.03594264700356871,-0.9999981045424938,-0.964055458009243,11.18323256444931,569.1327263183593,569.3078254699707,0.15063136377558112,1348.6799775390625
42000,978.2847329378989,418.6272047285065,229.5,0.035617566563189026,-0.9999292989075184,-0.9643117319047451,13.392171428442001,578.2158034057617,578.3986462097168,0.14932837277278305,1489.7965265808105
44000,749.7379367801726,1899.9301343496213,159.6,0.0352730478188023,-1.000002070903778,-0.9647290235757828,11.58232250881195,586.746936706543,586.9272122192383,0.14723669976368547,1414.1301229171752
46000,713.7525831782599,742.8388730445776,181.4,0.0349409117391333,-0.9999035868942737,-0.9649626757502556,11.694371371507644,594.5384875793457,594.7220180053711,0.14567942244932056,1461.0142086715698
48000,440.9286778659969,261.64227360737993,132.1,0.034589253841899335,-1.0000146762132645,-0.965425422757864,12.554768933296204,601.4429440917969,601.6280852050782,0.14471806816011668,1497.064381500244
