Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
50,0.03671821117863059,-1.000018231370449,-0.9633000208830833,2.514023854756802
4519.710920604568,0.9841876972839197
100,0.027287178841214628,-1.0000024256491662,-0.9727152474725247,2.8711043719255924
5053.830371128381,1.1005365821102564
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
50,0.03671821117863059,-1.000018231370449,-0.9633000208830833,2.514023854756802
4519.710920604568,0.9841876972839197
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
50,0.03671821117863059,-1.000018231370449,-0.9633000208830833,2.514023854756802
4519.710920604568,0.9841876972839197
100,0.027287234233506024,-0.9999994802510739,-0.972712246721983,2.813152356411219
5057.104497201652,1.1012497950760682
150,0.025740302879065275,-1.0000103893375396,-0.9742700871038437,2.1895790943670272
4999.463752057644,1.088693734046111
200,0.02504186311485246,-0.9999999370741844,-0.9749580746018887,1.9658004852688313
5032.367279820783,1.0958612108311991
250,0.024610091870240866,-0.9999978670859336,-0.9753877757525444,1.8934568511062861
5035.132080361907,1.0964634758477825
