Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
20,0.08596146515123546,-0.9999906031966209,-0.9140291399240493,10.396432320690154
482.0873838463879,0.15435505552438109
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
20,0.08596146515123546,-0.9999906031966209,-0.9140291399240493,10.396432320690154
482.0873838463879,0.15435505552438109
30,0.07478791402056813,-0.9998632243454456,-0.925075311845541,12.728355144882203
858.0104929970545,0.26986120315955137
40,0.06710463143177331,-0.9999346742331982,-0.932830043566227,12.280168156337737
808.5720329140637,0.25467074018933605
50,0.06190944677442312,-0.9999903331935406,-0.938080887490511,11.616490006160737
1044.1946748408338,0.32706816136961925
60,0.05844800881166011,-0.999996442681551,-0.9415484349727631,13.548986933898925
1291.8911441536281,0.40317538717383883
70,0.05619708452150226,-0.9999943097233772,-0.9437972263753415,19.21999733057022
712.1186728742457,0.22503447741783866
80,0.054062368795275685,-1.0000255055963994,-0.9459631381332875,15.049254939627648
694.1288453002493,0.21950692236971187
90,0.05298463511839509,-0.9999829574227334,-0.9469983232200145,12.605468675398827
1171.428472361237,0.36616202243546003
100,0.05159845908600837,-0.9999894474208355,-0.948390989536047,12.784500432682037
2011.2367119655748,0.6242015314407263
110,0.05077108907531947,-0.999999157166481,-0.9492280693650246,12.67216864104271
1310.4952123330029,0.4088916738118076
120,0.05010585841070861,-1.0000051572442055,-0.9498993000268936,12.692411083173752
1421.241511823128,0.442919585657547
130,0.049294142659381035,-0.9999682209849358,-0.9506740794837475,12.20551066737175
1558.1802982578938,0.4849954019558627
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
20,0.08593993994221091,-0.9999585331857205,-0.914018595379591,10.509353391897678
605.6052589612419,0.19230716214222865
30,0.0748007844492793,-0.9998434943139554,-0.9250427111268044,12.667836430954933
1469.657458743516,0.45779587119774123
40,0.06710496179237961,-0.9999050993084908,-0.9328001385688782,12.230720464444161
1449.1195434044687,0.45148539061401144
50,0.06184953639395535,-0.9999860466837883,-0.9381365110635758,11.907116723990441
879.177098412528,0.27636485507810155
60,0.05822545735761523,-0.9999846979737281,-0.941759241604805,11.680293321895599
860.3436849523362,0.2705780998011461
70,0.05602387001048773,-1.0000115480422973,-0.9439876791059971,12.100680122017861
1872.69735014359,0.581633922293083
80,0.05412310232967138,-0.9999755429327488,-0.9458524417281151,12.51936895813942
1347.320613155906,0.4202066477536457
90,0.05276944455634803,-1.000009042018652,-0.9472395984232426,12.235477670145034
1276.7203634799776,0.39851401257468066
100,0.051597367371991276,-1.0000252285778521,-0.9484278624117375,12.539333880591393
505.02017876373884,0.16140138689090786
110,0.05072554242126644,-1.0000309105336667,-0.9493053691446781,12.292401257276534
1895.0692492675378,0.5885079127985567
120,0.04996658389884979,-1.0000129956543446,-0.9500464128911495,12.386882372021676
1213.436162674277,0.3790693068268695
130,0.04950670155957341,-0.9999907023608684,-0.950484001660347,11.89399128165245
3089.529477949777,0.9555178043431968
140,0.048875441046245395,-1.000014664542675,-0.9511392244935035,11.530413194441795
3065.3358119204854,0.948084057674818
150,0.048500582280755045,-1.000012383711338,-0.9515118024349213,11.598013032317162
3435.321463266477,1.061765861817741
160,0.04794826940596104,-0.9999985681176186,-0.952050300014019,11.285186332988738
51.48761468174566,0.022048955425418227
170,0.047608150866813956,-1.0000134020030498,-0.9524052522838116,11.063079734516144
1459.45116932568,0.45465988635507665
180,0.04722972191944718,-1.0000061674177647,-0.9527764466762543,10.866096794486046
1250.439417792853,0.3904389282858022
190,0.047103256919793786,-1.000007249969244,-0.9529039939999581,10.946471182274818
767.891157342145,0.24217113294158168
200,0.04676430690530688,-0.9999970632910729,-0.9532327574133873,11.072129320955277
2234.637567534046,0.6928436861180891
210,0.046617527418397364,-0.9999895723879337,-0.9533720461547375,10.85165059480667
2392.5090797033213,0.7413512924560209
220,0.046248085970059034,-0.9999859358549118,-0.9537378510713578,10.261884309577942
2846.432154193765,0.8808237121632377
230,0.04617610427290201,-1.0000293449878692,-0.9538532416164875,9.848852233481407
2608.2412018043574,0.8076371518205853
240,0.0460142318950966,-0.9999940791547298,-0.9539798485815525,9.763469856262207
3236.4787344869715,1.000669438034492
250,0.04594248110949993,-0.9999910792648792,-0.9540485991895199,9.833838708662986
3121.021570813619,0.9651940658954322
260,0.04567315862569958,-0.9999909059762955,-0.9543177484214306,9.711575437426568
3045.930292456764,0.9421215170872549
270,0.04558476925343275,-0.9999897025167942,-0.9544049344718456,9.089361657977104
3599.899801189563,1.112334207670818
280,0.04541101186648011,-0.9999970540761948,-0.9545860429883003,9.69259737508297
2807.5430652620807,0.8688746493410846
290,0.04518839531224221,-1.0000087660312653,-0.9548203716576099,9.211777434420586
2198.7318035838084,0.6818112798338362
300,0.04501860178615898,-1.0000000411987304,-0.9549814400911332,8.899898347520828
3423.6587444879137,1.0581823744388783
310,0.044946608303487304,-0.9999947816193103,-0.955048174494505,8.98462076561451
2743.188225348318,0.8491009789835713
320,0.04491778313089162,-0.9999965104162694,-0.9550787283122539,8.571767454195022
2945.291395841285,0.9111992062014689
330,0.04465820780340582,-0.9999946080207824,-0.9553364012718201,8.41947317199707
3036.39405367004,0.9391914120248867
340,0.044557009814307096,-0.999981107366085,-0.9554240984857082,8.51535684299469
3479.257389203632,1.0752656159543004
350,0.0445240266200155,-0.9999891109168529,-0.9554650852680207,8.117230646324158
3417.0055647304216,1.056138118194434
360,0.044510693371482196,-1.0000023809611798,-0.9554916884064675,8.718595538973808
3430.6963967847887,1.0603447637291894
370,0.04424513472076506,-1.0000086875855922,-0.9557635537624359,8.163450259184838
3652.1755424100184,1.1283964537423352
380,0.04426448740754277,-1.0000080709159374,-0.9557435843527317,7.969272596621513
2997.7815655123186,0.9273273375661932
390,0.04412129252012819,-1.0000057074248792,-0.9558844157993793,8.009239425086975
1551.1672199256668,0.4828405632627869
400,0.04399429087713361,-1.0000181976616382,-0.9560239077031613,8.063389443969726
2962.882170835136,0.9166041483398956
410,0.044039243502169846,-1.000008987224102,-0.9559697444140911,8.011562152218819
3002.7058511484556,0.9288403737425817
420,0.04404316016994417,-0.9999741529047489,-0.9559309934973717,7.662630147266388
2420.3010264416794,0.7498906469806266
430,0.04395289253201336,-0.9999838799655437,-0.9560309885382652,7.63685141119957
2692.564255939421,0.8335462563765105
440,0.0438730491777882,-0.9999976244866848,-0.9561245762109757,7.969858221030235
2803.533643382672,0.8676427142345119
450,0.04392060917485505,-0.9999822756707668,-0.9560616672813892,8.062752990818023
3307.518821948838,1.0224972177869123
460,0.04375815035123378,-1.000002393746376,-0.9562442443013192,7.7187901188611985
3085.3282558044175,0.9542269366802153
470,0.04359850599355996,-0.9999943544328213,-0.9563958492338658,7.749666883325577
2899.917515017876,0.8972576259963829
480,0.04357651692312211,-0.9999958003103733,-0.956419284260273,7.841256062948704
2523.1584251268096,0.7814946148897465
490,0.04347744104359299,-1.0000085151314735,-0.9565310749232769,7.510216272819042
3509.959409939124,1.08469911991681
500,0.04362722932379693,-1.0000012170851231,-0.956373988378048,7.6827559687495235
2600.758482912901,0.8053380113528928
510,0.04345100735258311,-0.9999950872421265,-0.9565440806388855,7.751581506872177
2712.3397717542002,0.8396224820558105
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11285627511516214,-1.000171752655506,-0.8873154787480831,2.5117056650597602
581.0546533745144,0.18476374221297698
20,0.08593993994221091,-0.9999585331857205,-0.914018595379591,10.509353391897678
605.6052589612419,0.19230716214222865
30,0.0748007844492793,-0.9998434943139554,-0.9250427111268044,12.667836430954933
1469.657458743516,0.45779587119774123
40,0.06710496179237961,-0.9999050993084908,-0.9328001385688782,12.230720464444161
1449.1195434044687,0.45148539061401144
50,0.06184953639395535,-0.9999860466837883,-0.9381365110635758,11.907116723990441
879.177098412528,0.27636485507810155
60,0.05822545735761523,-0.9999846979737281,-0.941759241604805,11.680293321895599
860.3436849523362,0.2705780998011461
70,0.05602387001048773,-1.0000115480422973,-0.9439876791059971,12.100680122017861
1872.69735014359,0.581633922293083
80,0.05412310232967138,-0.9999755429327488,-0.9458524417281151,12.51936895813942
1347.320613155906,0.4202066477536457
90,0.05276944455634803,-1.000009042018652,-0.9472395984232426,12.235477670145034
1276.7203634799776,0.39851401257468066
100,0.051597367371991276,-1.0000252285778521,-0.9484278624117375,12.539333880591393
505.02017876373884,0.16140138689090786
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11487817329056561,-1.0001879146695136,-0.8853097415566444,2.204563090628758
438.9038870540906,0.14108649279312618
20,0.0897953169606626,-0.9999363061845302,-0.910140989267826,9.164097952616215
766.7143047514663,0.24180953317350443
30,0.0790129560444504,-1.0000254988014698,-0.9210125420808792,13.984720432186126
701.8185656275198,0.22186966610579564
40,0.07092391880862414,-0.9999373866319656,-0.9290134676992893,13.291044748401642
1279.4396641586834,0.39934954499610764
50,0.06515927508585155,-0.9998873181462288,-0.9347280428171157,12.784096504163742
450.5897682166641,0.144677097046908
60,0.061208644316717985,-0.9999792851388455,-0.9387706406652927,12.445168837976455
623.8331874240458,0.19790787607775878
70,0.05833095899485052,-0.9999824661672115,-0.9416515071213245,13.997056435227394
796.5673709569116,0.25098218733748845
80,0.05637778185736388,-0.9999860042393207,-0.9436082222104073,13.7122502753973
1407.4141216775097,0.43867098127890863
90,0.05474718944951892,-1.000007325810194,-0.9452601365149021,12.947434339308739
898.385327394272,0.282266776185288
100,0.0534268946422264,-1.0000019295811653,-0.946575034815073,13.297030010819435
663.7082937624353,0.21015990264270232
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.11088444497734308,-1.0001831543684006,-0.8892987093925476,1.6947587338652461
223.8629791327697,0.07501301592154047
20,0.08862175202257931,-1.0000316994309426,-0.9114099475443364,4.451000806725025
587.3654835334687,0.18670280810782866
30,0.07930675124116242,-1.000030174767971,-0.9207234235882759,6.450880394262075
659.0473317518761,0.20872777529269734
40,0.07228809972647578,-0.9999886713862419,-0.9277005716800689,7.529050905138254
511.934868541196,0.16352599471321191
50,0.06661317263580858,-1.0000167720019817,-0.9334035991311074,10.307267152178287
405.99037780541533,0.13097348679288762
60,0.06240892231985927,-0.9999896694600582,-0.937580747294426,10.996868472611904
451.0559512924954,0.14482033647505502
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.10582201346568763,-1.0002357789874077,-0.894413765513897,1.9106027247805148
630.2985218582678,0.1998944149616205
20,0.08341504595987499,-1.0000153401851655,-0.9166002941310406,3.4382501475572584
143.68993015753773,0.05037904209583622
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
10,0.10582201346568763,-1.0002357789874077,-0.894413765513897,1.9106027247805148
630.2985218582678,0.1998944149616205
20,0.08341504595987499,-1.0000153401851655,-0.9166002941310406,3.4382501475572584
143.68993015753773,0.05037904209583622
30,0.07372362006939948,-0.9999769536912442,-0.9262533336997032,4.352318608498574
358.41642974770207,0.11635591385261974
40,0.06712447270285338,-1.0000161175370217,-0.932891644757986,3.0597506589114665
584.5923491798528,0.18585073474957034
50,0.06179902504719794,-1.0000340821862221,-0.9382350571930409,3.5311878324240444
1084.5887812626845,0.3394796559183172
60,0.05806613776069135,-1.000028562539816,-0.9419624250769615,3.789940484136343
866.4431767224418,0.2724522298552656
70,0.055697993454895914,-0.999970359236002,-0.9442723657846451,3.468871390414238
908.2913908773786,0.2853105135967715
80,0.0536337895732373,-0.999999512720108,-0.9463657232999801,3.3110536263763906
827.3149362270236,0.26042968531529476
90,0.05235200356915593,-1.0000103075265885,-0.9476583039164543,3.140731852591038
1281.9388752312884,0.4001174526774842
100,0.051086365689709784,-1.0000112621307373,-0.948924896633625,3.5818879624694584
3155.84013716925,0.9758924198088295
